model,route,route_type,time_slot,start_hour,rep,fuel_total,fuel_drive,fuel_idle,travel_time,wait_time,distance,wait_count,reached,steps,n_left,n_right,n_straight,path
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,22,1038.3967,803.8792,223.1641,987.6382,593.1783,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,23,1072.2401,811.4156,251.8805,1094.3819,669.5075,6394.4,8,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,24,1010.0131,757.0568,240.804,953.1472,640.0657,6394.4,10,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,25,1063.2692,811.7931,237.521,966.8018,631.3395,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,26,1035.9126,800.9576,222.3209,996.4235,590.937,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,27,1023.932,778.0239,232.3651,977.4574,617.6347,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,28,1041.016,783.6949,242.6218,956.4794,644.8974,6394.4,10,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,29,1034.6304,789.958,232.0805,972.3189,616.8784,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,30,1050.5952,838.4719,197.2206,1068.0384,524.2194,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,1,924.9493,878.238,43.0626,1197.3612,114.4621,7352.6,3,True,72,11,14,47,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->339053->339056->340481->338654->338158->338157->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->646176->339098->342073->342687->341600->342685->341607->342693->343943->343106->341601->646355->341593->344353->342694->563168->341608->342649->341592->341591->342631->563095->342614->342072->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,2,963.4621,844.2704,113.4134,1185.4274,301.4569,7073.0,5,True,62,7,7,48,338734->338275->338104->338103->339026->340326->339052->338163->339021->339067->338162->339056->340481->338654->338158->339433->338161->339430->338140->339015->339008->341612->341653->342703->342699->342695->342700->343100->342865->342652->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,3,928.5431,856.2588,66.7634,1137.9604,177.4595,7079.0,4,True,63,7,7,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->339067->338162->339056->340481->338654->338158->339433->338161->339430->338140->339015->339008->341612->341653->342703->342699->342695->342700->343100->342865->342652->342116->342672->340587->342670->343657->342666->342663->342681->342617->342634->340699->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,4,875.1955,814.3148,59.4228,1115.1698,157.9479,7307.8,2,True,69,10,12,47,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->646176->339098->342073->342687->341600->342685->341607->344213->343102->341557->342643->341561->341562->341564->342645->341559->341985->341569->344767->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->342608->342607->342606->340588->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,5,948.0043,890.2897,51.386,1188.5981,136.5859,7411.6,5,True,64,9,9,46,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->339053->339056->340481->338654->338158->339433->338161->339430->338140->339015->339008->341612->341653->342703->342699->342695->342700->343100->342865->342652->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,6,920.831,848.6712,66.0576,1130.0911,175.5834,7411.6,5,True,64,9,9,46,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->339053->339056->340481->338654->338158->339433->338161->339430->338140->339015->339008->341612->341653->342703->342699->342695->342700->343100->342865->342652->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,7,889.6253,841.0534,43.2369,1036.6645,114.9252,7223.7,4,True,68,7,12,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341799->342510->341803->342523->343378->341269->341713->341711->341263->342812
